               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11276,             0.03712,             0.02945,            0.098321,             0.20139,            0.057629,           0.0096982,            0.088669,            0.036394,             0.02283,              0.0009,              0.0009,              0.0919
                   1,            0.087495,            0.045177,            0.021264,             0.39874,             0.54859,             0.49172,             0.16753,            0.067497,            0.030377,            0.014813,           0.0018937,           0.0018937,            0.082894
                   2,            0.077488,            0.032783,            0.016333,               0.331,             0.58333,             0.40301,              0.1567,            0.073278,            0.021373,            0.010931,           0.0028809,           0.0028809,            0.073881
                   3,            0.076747,            0.024276,            0.012557,             0.42375,             0.24306,             0.30826,             0.12324,            0.084993,            0.015439,           0.0088921,           0.0038614,           0.0038614,            0.064861
                   4,            0.071047,            0.021323,            0.010574,             0.25188,             0.45139,             0.38948,             0.13259,            0.076506,            0.014667,           0.0085736,           0.0048353,           0.0048353,            0.055835
                   5,            0.083327,             0.01763,            0.011035,             0.20255,             0.77778,             0.28263,             0.11062,            0.087266,            0.012292,           0.0085169,           0.0058027,           0.0058027,            0.046803
                   6,            0.082919,            0.018115,            0.011097,             0.46117,             0.68498,             0.53078,             0.17802,            0.074051,            0.011494,           0.0078068,           0.0067634,           0.0067634,            0.037763
                   7,            0.074464,            0.017495,           0.0096752,             0.36635,             0.86684,             0.58194,             0.24977,            0.076258,            0.010736,           0.0092653,           0.0077175,           0.0077175,            0.028718
                   8,            0.072115,            0.015267,           0.0092474,             0.60803,             0.77655,             0.74016,              0.2517,            0.065677,            0.011334,           0.0073274,            0.008665,            0.008665,            0.019665
                   9,            0.066811,            0.015147,           0.0090074,             0.66546,             0.78325,             0.65542,             0.26997,            0.070772,            0.011097,           0.0078602,            0.009606,            0.009606,            0.010606
                  10,            0.066884,            0.015457,           0.0090086,             0.58539,             0.84722,             0.68342,             0.31784,            0.065385,            0.013646,           0.0076077,             0.00967,             0.00967,             0.00967
                  11,            0.060984,            0.017271,           0.0090745,             0.67511,             0.97191,             0.77066,             0.27601,            0.055255,            0.014924,           0.0073618,             0.00967,             0.00967,             0.00967
                  12,            0.054967,            0.014562,           0.0080796,             0.72058,             0.94697,             0.97216,             0.55349,            0.049573,            0.011046,           0.0070292,            0.009637,            0.009637,            0.009637
                  13,            0.051827,            0.015123,           0.0086986,             0.68867,             0.94444,             0.93141,             0.53246,            0.044238,            0.011576,           0.0069161,            0.009604,            0.009604,            0.009604
                  14,            0.049783,            0.014816,           0.0090308,             0.95804,             0.87786,             0.98956,             0.61819,            0.036084,           0.0087914,           0.0069257,            0.009571,            0.009571,            0.009571
                  15,            0.046502,            0.013183,            0.007791,             0.91397,              0.9722,             0.99466,             0.68135,            0.036859,           0.0085158,           0.0067943,            0.009538,            0.009538,            0.009538
                  16,            0.041879,            0.012109,            0.006964,             0.94542,             0.89216,               0.995,             0.79206,            0.034641,           0.0083106,           0.0068651,            0.009505,            0.009505,            0.009505
                  17,            0.043079,             0.01155,            0.007916,             0.97744,                   1,               0.995,              0.6986,            0.031779,           0.0078814,           0.0067669,            0.009472,            0.009472,            0.009472
                  18,             0.03765,            0.011723,           0.0070286,             0.85776,             0.98611,             0.91737,             0.56359,            0.031606,           0.0073544,           0.0065494,            0.009439,            0.009439,            0.009439
                  19,            0.041093,            0.012449,           0.0078618,             0.96148,             0.99306,             0.99065,             0.73039,            0.028849,           0.0071979,           0.0065792,            0.009406,            0.009406,            0.009406
                  20,            0.039312,            0.011642,           0.0071771,              0.9742,             0.99992,             0.99445,             0.80449,            0.028313,           0.0071384,           0.0065536,            0.009373,            0.009373,            0.009373
                  21,            0.037721,            0.011117,           0.0067154,              0.9707,                   1,               0.995,             0.76796,            0.028202,           0.0071292,           0.0064776,             0.00934,             0.00934,             0.00934
                  22,            0.038752,            0.011267,           0.0078484,             0.97156,                   1,             0.99418,              0.6612,            0.030375,           0.0069669,           0.0064473,            0.009307,            0.009307,            0.009307
                  23,            0.037891,            0.012797,           0.0070104,             0.93805,             0.93056,             0.97141,             0.70778,            0.031682,           0.0072007,           0.0063414,            0.009274,            0.009274,            0.009274
                  24,            0.040732,            0.012239,           0.0072091,             0.99252,                   1,               0.995,             0.64653,            0.030829,           0.0074059,           0.0065312,            0.009241,            0.009241,            0.009241
                  25,             0.04084,            0.012274,           0.0079856,             0.99707,                   1,               0.995,             0.70686,            0.029432,           0.0070907,           0.0065651,            0.009208,            0.009208,            0.009208
                  26,            0.036641,            0.011267,           0.0066413,             0.99701,                   1,               0.995,              0.7903,            0.025866,           0.0066743,             0.00652,            0.009175,            0.009175,            0.009175
                  27,            0.036462,            0.010524,           0.0061394,             0.99839,                   1,               0.995,              0.8074,            0.027404,           0.0066247,           0.0064779,            0.009142,            0.009142,            0.009142
                  28,            0.036392,            0.011296,           0.0077074,             0.99885,                   1,               0.995,             0.83971,            0.024688,           0.0063155,           0.0063473,            0.009109,            0.009109,            0.009109
                  29,            0.032968,            0.010504,           0.0060782,             0.99724,                   1,               0.995,             0.78569,            0.025402,           0.0071136,           0.0064485,            0.009076,            0.009076,            0.009076
                  30,            0.033219,            0.010608,           0.0060941,             0.99071,                   1,               0.995,             0.74449,            0.029039,            0.007024,           0.0064068,            0.009043,            0.009043,            0.009043
                  31,            0.033207,            0.011837,           0.0064305,              0.9976,             0.99997,               0.995,              0.7966,            0.026209,           0.0067542,           0.0062602,             0.00901,             0.00901,             0.00901
                  32,            0.034127,            0.011034,           0.0072439,             0.99575,             0.99991,               0.995,             0.68184,            0.029626,           0.0068505,           0.0061271,            0.008977,            0.008977,            0.008977
                  33,            0.033425,            0.010534,           0.0064666,             0.99484,             0.99995,               0.995,             0.82786,            0.025048,           0.0064492,           0.0061856,            0.008944,            0.008944,            0.008944
                  34,            0.032021,              0.0111,           0.0065988,             0.99891,                   1,               0.995,             0.85057,            0.027258,           0.0067586,           0.0062021,            0.008911,            0.008911,            0.008911
                  35,            0.032368,            0.010297,           0.0067296,             0.99625,             0.99997,               0.995,             0.83158,            0.024169,           0.0067969,           0.0062441,            0.008878,            0.008878,            0.008878
                  36,            0.028449,           0.0090296,           0.0059515,             0.99761,             0.99297,             0.99493,             0.86664,            0.023206,           0.0070684,           0.0064943,            0.008845,            0.008845,            0.008845
                  37,            0.028839,            0.010018,           0.0060896,             0.99883,             0.99306,             0.99493,             0.85024,            0.024738,           0.0063345,           0.0061741,            0.008812,            0.008812,            0.008812
                  38,            0.031177,            0.010001,           0.0058762,             0.99751,                   1,               0.995,             0.87307,            0.023744,           0.0064027,           0.0062325,            0.008779,            0.008779,            0.008779
                  39,            0.032493,           0.0093598,           0.0066841,             0.99833,             0.99991,               0.995,             0.78011,            0.027961,           0.0068548,           0.0061173,            0.008746,            0.008746,            0.008746
                  40,            0.033032,            0.010791,           0.0067058,             0.99856,                   1,               0.995,             0.84483,            0.024182,           0.0060691,           0.0059908,            0.008713,            0.008713,            0.008713
                  41,            0.031054,             0.01125,           0.0065089,             0.99911,                   1,               0.995,             0.85805,             0.02373,           0.0060595,           0.0059684,             0.00868,             0.00868,             0.00868
                  42,            0.032907,            0.010637,           0.0059639,             0.99925,             0.99999,               0.995,             0.85312,            0.023515,            0.006402,           0.0061529,            0.008647,            0.008647,            0.008647
                  43,            0.029909,            0.010071,           0.0057415,             0.99901,                   1,               0.995,             0.87749,            0.023222,           0.0062223,           0.0059994,            0.008614,            0.008614,            0.008614
                  44,            0.030174,            0.009987,           0.0061307,             0.99867,                   1,               0.995,              0.8457,            0.023507,           0.0059464,           0.0059645,            0.008581,            0.008581,            0.008581
                  45,            0.032253,            0.011192,           0.0069402,             0.99748,                   1,               0.995,              0.7682,            0.027154,           0.0064078,           0.0061164,            0.008548,            0.008548,            0.008548
                  46,            0.031567,            0.010868,           0.0064516,             0.99863,                   1,               0.995,             0.83946,            0.023707,           0.0059578,           0.0059292,            0.008515,            0.008515,            0.008515
                  47,            0.032251,            0.010352,           0.0062872,              0.9969,             0.99997,               0.995,             0.64001,            0.029957,            0.006829,           0.0060466,            0.008482,            0.008482,            0.008482
                  48,            0.032186,           0.0093974,           0.0072552,             0.99965,                   1,               0.995,             0.84775,            0.023004,            0.006031,           0.0058586,            0.008449,            0.008449,            0.008449
                  49,            0.028604,           0.0090156,           0.0057819,             0.99975,                   1,               0.995,             0.88422,             0.02353,           0.0058156,           0.0057502,            0.008416,            0.008416,            0.008416
                  50,            0.029518,           0.0099461,           0.0064525,             0.99789,                   1,               0.995,             0.87826,            0.022992,           0.0060466,            0.006005,            0.008383,            0.008383,            0.008383
                  51,             0.02818,           0.0094256,           0.0062487,              0.9993,                   1,               0.995,             0.87668,            0.022352,           0.0059452,           0.0058415,             0.00835,             0.00835,             0.00835
                  52,            0.029615,            0.010752,           0.0063426,             0.99844,             0.99999,               0.995,             0.86057,            0.022615,           0.0058122,            0.005715,            0.008317,            0.008317,            0.008317
                  53,            0.028115,           0.0095707,           0.0059575,             0.99918,                   1,               0.995,             0.89368,            0.022018,           0.0058926,             0.00574,            0.008284,            0.008284,            0.008284
                  54,            0.030913,           0.0095998,           0.0060896,             0.99844,             0.99998,               0.995,              0.8657,            0.025271,           0.0062021,           0.0057327,            0.008251,            0.008251,            0.008251
                  55,             0.03007,           0.0093186,           0.0058434,             0.99904,                   1,               0.995,               0.824,            0.024572,           0.0062337,           0.0056896,            0.008218,            0.008218,            0.008218
                  56,            0.029507,            0.010142,           0.0056957,              0.9983,                   1,               0.995,             0.87182,             0.02184,           0.0057936,           0.0057635,            0.008185,            0.008185,            0.008185
                  57,            0.029301,            0.010242,           0.0060346,             0.99979,                   1,               0.995,             0.87393,            0.023551,           0.0061952,           0.0058844,            0.008152,            0.008152,            0.008152
                  58,            0.030209,            0.010346,           0.0064935,             0.99914,                   1,               0.995,             0.80824,            0.026973,           0.0062824,           0.0057024,            0.008119,            0.008119,            0.008119
                  59,            0.031063,           0.0098506,           0.0058588,             0.99912,             0.99997,               0.995,             0.81293,            0.023614,           0.0059801,           0.0058037,            0.008086,            0.008086,            0.008086
                  60,             0.02777,           0.0091342,           0.0057054,             0.99922,                   1,               0.995,             0.89759,            0.021641,           0.0056753,           0.0057143,            0.008053,            0.008053,            0.008053
                  61,             0.02936,           0.0090431,           0.0054905,             0.99916,                   1,               0.995,             0.87581,            0.021861,             0.00585,           0.0057613,             0.00802,             0.00802,             0.00802
                  62,            0.029241,           0.0084535,           0.0067636,             0.99946,                   1,               0.995,             0.90579,            0.021246,           0.0056626,           0.0056443,            0.007987,            0.007987,            0.007987
                  63,            0.027239,           0.0099096,           0.0059397,             0.99909,                   1,               0.995,             0.88865,             0.02227,            0.005836,           0.0056239,            0.007954,            0.007954,            0.007954
                  64,            0.028223,            0.010165,           0.0061725,             0.99927,                   1,               0.995,             0.90173,            0.021033,           0.0058685,           0.0056542,            0.007921,            0.007921,            0.007921
                  65,            0.028648,           0.0095265,           0.0066018,              0.9989,                   1,               0.995,             0.88604,            0.022126,           0.0064057,           0.0060249,            0.007888,            0.007888,            0.007888
                  66,            0.026823,           0.0092421,           0.0056644,             0.99877,                   1,               0.995,             0.89482,            0.020482,           0.0055671,           0.0056103,            0.007855,            0.007855,            0.007855
                  67,            0.027711,            0.010239,           0.0062503,             0.99854,                   1,               0.995,              0.8622,            0.022651,           0.0063206,           0.0057347,            0.007822,            0.007822,            0.007822
                  68,            0.028848,           0.0094251,           0.0064082,             0.99911,                   1,               0.995,             0.91341,            0.020411,           0.0055863,           0.0056577,            0.007789,            0.007789,            0.007789
                  69,            0.027964,           0.0086966,           0.0057557,             0.99897,                   1,               0.995,             0.89843,            0.020469,           0.0057568,           0.0058306,            0.007756,            0.007756,            0.007756
                  70,            0.028715,           0.0086222,           0.0058386,             0.99875,                   1,               0.995,             0.84627,            0.023649,           0.0057594,           0.0056225,            0.007723,            0.007723,            0.007723
                  71,            0.026947,           0.0086932,           0.0055816,             0.99811,                   1,               0.995,             0.81941,             0.02398,           0.0063601,           0.0058188,             0.00769,             0.00769,             0.00769
                  72,            0.028584,           0.0094753,           0.0059933,             0.99791,                   1,               0.995,             0.87436,            0.022116,            0.005999,           0.0057866,            0.007657,            0.007657,            0.007657
                  73,             0.02896,           0.0094016,           0.0060987,             0.99906,                   1,               0.995,              0.9051,            0.020052,           0.0055069,           0.0056895,            0.007624,            0.007624,            0.007624
                  74,            0.025932,           0.0087109,           0.0055434,             0.99928,                   1,               0.995,             0.85626,            0.023548,            0.005852,           0.0056615,            0.007591,            0.007591,            0.007591
                  75,            0.027721,            0.010613,           0.0060968,             0.99942,                   1,               0.995,             0.88734,            0.021082,           0.0053991,            0.005647,            0.007558,            0.007558,            0.007558
                  76,            0.027022,            0.009271,           0.0060193,             0.99728,             0.99998,               0.995,             0.88965,            0.020982,           0.0059828,           0.0056494,            0.007525,            0.007525,            0.007525
                  77,            0.027094,           0.0094299,           0.0058429,             0.99907,                   1,               0.995,             0.90411,            0.022027,           0.0057971,           0.0056386,            0.007492,            0.007492,            0.007492
                  78,             0.02523,           0.0080974,           0.0059571,             0.99871,                   1,               0.995,              0.8999,            0.021296,           0.0055782,           0.0055133,            0.007459,            0.007459,            0.007459
                  79,              0.0277,           0.0099529,           0.0061009,             0.99864,                   1,               0.995,             0.90016,            0.021191,           0.0056742,           0.0056381,            0.007426,            0.007426,            0.007426
                  80,              0.0274,           0.0096496,            0.006405,             0.99898,                   1,               0.995,             0.89043,            0.020464,            0.005623,           0.0055701,            0.007393,            0.007393,            0.007393
                  81,            0.026033,           0.0082152,           0.0055003,             0.99972,                   1,               0.995,             0.89024,            0.020914,           0.0055963,           0.0056572,             0.00736,             0.00736,             0.00736
                  82,            0.024875,           0.0084848,           0.0051835,             0.99941,                   1,               0.995,             0.89372,            0.020732,           0.0053741,            0.005646,            0.007327,            0.007327,            0.007327
                  83,            0.026461,           0.0085306,           0.0062672,             0.99916,                   1,               0.995,             0.85517,             0.02136,           0.0055983,            0.005599,            0.007294,            0.007294,            0.007294
                  84,            0.024238,           0.0085055,           0.0052664,             0.99891,                   1,               0.995,             0.86257,            0.024153,           0.0061844,           0.0057412,            0.007261,            0.007261,            0.007261
                  85,            0.027394,           0.0079478,           0.0058505,               0.999,                   1,               0.995,             0.87925,            0.020718,            0.005585,            0.005688,            0.007228,            0.007228,            0.007228
                  86,            0.027745,            0.010662,           0.0059988,             0.99947,                   1,               0.995,             0.88957,             0.02092,           0.0056397,           0.0057317,            0.007195,            0.007195,            0.007195
                  87,            0.024969,           0.0089464,           0.0055812,             0.99966,                   1,               0.995,             0.89066,             0.02085,           0.0056658,           0.0055825,            0.007162,            0.007162,            0.007162
                  88,            0.025086,           0.0085874,           0.0056705,             0.99955,                   1,               0.995,             0.91975,             0.01961,           0.0055464,           0.0056649,            0.007129,            0.007129,            0.007129
                  89,            0.024969,           0.0092123,           0.0056979,              0.9994,                   1,               0.995,             0.91526,            0.020054,           0.0051213,           0.0055862,            0.007096,            0.007096,            0.007096
                  90,             0.02546,           0.0091561,           0.0057339,              0.9997,                   1,               0.995,             0.90663,            0.020529,           0.0050924,           0.0055513,            0.007063,            0.007063,            0.007063
                  91,            0.024647,           0.0079532,           0.0056411,             0.99947,                   1,               0.995,             0.93265,            0.019575,           0.0049761,           0.0054867,             0.00703,             0.00703,             0.00703
                  92,            0.025627,           0.0085343,           0.0057206,             0.99948,                   1,               0.995,             0.92377,            0.019889,           0.0054869,           0.0055083,            0.006997,            0.006997,            0.006997
                  93,            0.023471,           0.0080844,           0.0048718,              0.9985,             0.99998,               0.995,             0.90344,            0.020347,            0.006173,           0.0057091,            0.006964,            0.006964,            0.006964
                  94,            0.027978,           0.0098219,           0.0065341,             0.99934,                   1,               0.995,             0.92034,            0.019669,           0.0054512,           0.0054903,            0.006931,            0.006931,            0.006931
                  95,            0.027678,           0.0086446,           0.0061917,             0.99931,                   1,               0.995,             0.90199,            0.020545,           0.0053439,           0.0055047,            0.006898,            0.006898,            0.006898
                  96,            0.024612,           0.0083433,           0.0052756,             0.99909,                   1,               0.995,             0.88546,             0.02275,           0.0055932,           0.0055914,            0.006865,            0.006865,            0.006865
                  97,            0.025641,           0.0083774,              0.0061,             0.99888,                   1,               0.995,              0.9204,             0.01945,           0.0050715,           0.0054024,            0.006832,            0.006832,            0.006832
                  98,            0.025375,           0.0086869,           0.0060263,             0.99853,                   1,               0.995,             0.89971,            0.019869,            0.005333,            0.005355,            0.006799,            0.006799,            0.006799
                  99,            0.025017,           0.0087898,           0.0060833,             0.99896,                   1,               0.995,             0.91493,            0.019265,           0.0056692,           0.0055268,            0.006766,            0.006766,            0.006766
                 100,            0.025487,           0.0086396,           0.0061013,             0.99789,                   1,               0.995,             0.90469,            0.019993,           0.0060633,           0.0057335,            0.006733,            0.006733,            0.006733
                 101,            0.021914,             0.00703,           0.0051758,             0.99939,                   1,               0.995,             0.90914,            0.019865,           0.0053847,           0.0053877,              0.0067,              0.0067,              0.0067
                 102,             0.02665,           0.0093514,           0.0063669,              0.9992,                   1,               0.995,             0.84093,            0.024609,           0.0063023,           0.0054908,            0.006667,            0.006667,            0.006667
                 103,            0.024886,           0.0090433,           0.0055696,             0.99902,                   1,               0.995,             0.89695,            0.021048,           0.0058785,           0.0056381,            0.006634,            0.006634,            0.006634
                 104,             0.02097,           0.0072003,           0.0048675,             0.99917,             0.99998,               0.995,             0.92578,            0.019479,           0.0055536,           0.0054783,            0.006601,            0.006601,            0.006601
                 105,            0.024212,           0.0085928,           0.0053481,             0.99931,                   1,               0.995,              0.9231,            0.019977,           0.0055602,           0.0054256,            0.006568,            0.006568,            0.006568
                 106,            0.025708,           0.0079292,           0.0059182,              0.9994,                   1,               0.995,             0.91393,            0.020432,           0.0056049,           0.0055066,            0.006535,            0.006535,            0.006535
                 107,            0.022912,           0.0073269,           0.0053444,             0.99974,                   1,               0.995,             0.89292,            0.021769,            0.005248,            0.005521,            0.006502,            0.006502,            0.006502
                 108,            0.025343,           0.0084234,           0.0060063,             0.99956,                   1,               0.995,              0.9058,            0.019832,           0.0057919,            0.005638,            0.006469,            0.006469,            0.006469
                 109,            0.023936,            0.008015,           0.0054919,             0.99931,                   1,               0.995,             0.88122,            0.019874,           0.0057913,           0.0055761,            0.006436,            0.006436,            0.006436
                 110,            0.022857,           0.0076936,           0.0051869,              0.9993,                   1,               0.995,             0.88449,            0.020306,           0.0054319,           0.0055338,            0.006403,            0.006403,            0.006403
                 111,            0.022255,           0.0072755,           0.0053044,             0.99995,             0.99998,               0.995,             0.85535,            0.022932,           0.0054627,           0.0053763,             0.00637,             0.00637,             0.00637
                 112,             0.02463,           0.0072627,           0.0055035,             0.99983,                   1,               0.995,             0.91764,            0.019522,           0.0055927,           0.0054504,            0.006337,            0.006337,            0.006337
                 113,              0.0243,           0.0083745,           0.0062519,              0.9988,                   1,               0.995,             0.91022,            0.019459,           0.0055571,           0.0055411,            0.006304,            0.006304,            0.006304
                 114,             0.02438,           0.0080123,           0.0055585,             0.99877,                   1,               0.995,             0.92158,            0.019162,           0.0047154,           0.0053708,            0.006271,            0.006271,            0.006271
                 115,            0.023903,           0.0088939,           0.0054911,             0.99908,             0.99997,               0.995,             0.91388,            0.019883,           0.0051775,           0.0055266,            0.006238,            0.006238,            0.006238
                 116,            0.022481,           0.0084109,           0.0052388,             0.99956,                   1,               0.995,             0.92162,            0.019186,            0.004893,           0.0054528,            0.006205,            0.006205,            0.006205
                 117,            0.023857,           0.0077402,           0.0053801,             0.99883,                   1,               0.995,             0.91675,            0.020041,            0.005529,            0.005594,            0.006172,            0.006172,            0.006172
                 118,            0.023961,           0.0076272,            0.005071,             0.99868,                   1,               0.995,             0.92859,            0.019751,           0.0053425,           0.0055277,            0.006139,            0.006139,            0.006139
                 119,            0.023952,           0.0084073,           0.0054492,             0.99953,                   1,               0.995,             0.87414,            0.022288,           0.0050538,           0.0054025,            0.006106,            0.006106,            0.006106
                 120,            0.024775,           0.0086111,           0.0055221,             0.99892,                   1,               0.995,             0.92117,            0.019452,           0.0049763,             0.00541,            0.006073,            0.006073,            0.006073
                 121,            0.021119,           0.0074136,           0.0050592,             0.99952,                   1,               0.995,             0.92864,            0.019186,           0.0048417,           0.0054004,             0.00604,             0.00604,             0.00604
                 122,            0.022862,            0.009094,           0.0052297,             0.99956,                   1,               0.995,             0.89935,            0.020407,           0.0048732,           0.0055268,            0.006007,            0.006007,            0.006007
                 123,            0.022772,           0.0079842,           0.0051913,             0.99947,                   1,               0.995,             0.91628,            0.019093,           0.0048756,            0.005427,            0.005974,            0.005974,            0.005974
                 124,            0.024431,           0.0084059,           0.0058892,             0.99932,                   1,               0.995,             0.93577,            0.019567,           0.0048412,           0.0053823,            0.005941,            0.005941,            0.005941
                 125,            0.023235,           0.0075702,           0.0053316,             0.99939,                   1,               0.995,             0.88226,            0.022106,           0.0050728,           0.0053394,            0.005908,            0.005908,            0.005908
                 126,            0.023597,           0.0089059,           0.0050379,             0.99915,                   1,               0.995,             0.93735,            0.019365,           0.0049785,           0.0053635,            0.005875,            0.005875,            0.005875
                 127,            0.023654,           0.0079925,            0.005808,             0.99918,                   1,               0.995,             0.92252,            0.019445,           0.0047882,           0.0053457,            0.005842,            0.005842,            0.005842
                 128,            0.023464,           0.0080549,           0.0055516,             0.99864,                   1,               0.995,             0.91986,            0.019235,            0.004977,           0.0053405,            0.005809,            0.005809,            0.005809
                 129,            0.024736,           0.0069678,           0.0061242,             0.99902,                   1,               0.995,             0.93605,            0.018729,           0.0051496,           0.0052555,            0.005776,            0.005776,            0.005776
                 130,            0.024701,           0.0079594,           0.0054593,             0.99901,                   1,               0.995,             0.89376,            0.021207,           0.0055635,           0.0054003,            0.005743,            0.005743,            0.005743
                 131,             0.02263,           0.0075212,           0.0055698,             0.99934,                   1,               0.995,             0.93873,            0.018832,           0.0047696,           0.0052623,             0.00571,             0.00571,             0.00571
                 132,            0.022621,            0.007113,            0.005351,             0.99925,                   1,               0.995,             0.93298,            0.018791,           0.0045901,           0.0052156,            0.005677,            0.005677,            0.005677
                 133,            0.022581,           0.0089532,           0.0054973,             0.99947,                   1,               0.995,             0.92685,            0.019557,           0.0051075,           0.0053456,            0.005644,            0.005644,            0.005644
                 134,            0.023196,           0.0098789,           0.0056064,              0.9995,                   1,               0.995,             0.90436,            0.019822,           0.0053102,           0.0053844,            0.005611,            0.005611,            0.005611
                 135,             0.02511,           0.0090764,           0.0060753,             0.99964,                   1,               0.995,             0.93755,            0.019308,           0.0047514,           0.0052791,            0.005578,            0.005578,            0.005578
                 136,            0.021589,           0.0071178,           0.0048425,             0.99917,                   1,               0.995,             0.92039,            0.019798,           0.0053232,           0.0054167,            0.005545,            0.005545,            0.005545
                 137,            0.024564,            0.008382,           0.0056624,              0.9993,                   1,               0.995,              0.9063,            0.021366,           0.0048561,           0.0053739,            0.005512,            0.005512,            0.005512
                 138,             0.02518,           0.0086391,           0.0060079,             0.99971,                   1,               0.995,             0.89375,            0.021169,           0.0051726,           0.0054141,            0.005479,            0.005479,            0.005479
                 139,            0.023241,            0.007209,           0.0049083,             0.99996,                   1,               0.995,             0.92533,            0.019214,           0.0050373,           0.0054291,            0.005446,            0.005446,            0.005446
                 140,            0.020725,           0.0070515,           0.0049144,             0.99923,                   1,               0.995,             0.92362,            0.019507,           0.0047861,           0.0053331,            0.005413,            0.005413,            0.005413
                 141,            0.021776,           0.0073213,           0.0052042,             0.99875,                   1,               0.995,             0.91906,            0.019178,           0.0047542,           0.0053305,             0.00538,             0.00538,             0.00538
                 142,             0.02311,           0.0073062,           0.0055065,             0.99937,                   1,               0.995,             0.91992,            0.019463,           0.0049554,           0.0053291,            0.005347,            0.005347,            0.005347
                 143,            0.024652,           0.0076819,           0.0056359,             0.99911,                   1,               0.995,             0.92642,            0.018763,           0.0050769,           0.0053735,            0.005314,            0.005314,            0.005314
                 144,            0.023445,           0.0097547,           0.0054611,              0.9994,                   1,               0.995,             0.92235,            0.018857,           0.0046504,           0.0052988,            0.005281,            0.005281,            0.005281
                 145,            0.021539,           0.0071939,           0.0053375,             0.99922,                   1,               0.995,              0.9338,            0.019096,            0.004782,            0.005276,            0.005248,            0.005248,            0.005248
                 146,            0.020053,            0.006478,            0.004928,             0.99945,                   1,               0.995,             0.93487,            0.018885,           0.0045592,           0.0051994,            0.005215,            0.005215,            0.005215
                 147,            0.022012,           0.0085716,           0.0053959,             0.99918,                   1,               0.995,             0.93856,            0.018462,           0.0053078,           0.0053708,            0.005182,            0.005182,            0.005182
                 148,            0.021943,           0.0072471,           0.0053771,              0.9992,                   1,               0.995,             0.92592,            0.019529,           0.0046238,           0.0052395,            0.005149,            0.005149,            0.005149
